"CCN","teaching_status","urban_rural","ownership_type_simple","bed_size_simple","cost_of_care_per_inpatient_day","charity_care_burden","bad_debt_burden","salary_cost_per_inpatient_day","malpractice_premiums_per_inpatient_day","med_records_library_per_inpatient_day","mean_drg_weighting","alos","occupancy_rate","private_room_percentage","semi_private_room_percentage","RN_percent","LPN_percent","naor_percent","ma_percent","nursing_hours_per_inpatient_day","special_care_day_rate","overall_hospital_rating_star_rating","nurse_communication_star_rating","doctor_communication_star_rating","staff_responsiveness_star_rating","communication_about_medicines_star_rating","discharge_information_star_rating","care_transition_star_rating","cleanliness_star_rating","quietness_star_rating","recommend_hospital_star_rating","SDI_score","at_least_high_school","under_100_FPL","renting","crowded","no_computer_internet_access","not_proficient_english_adult","unemployment","non_employment","single_parent_family","no_vehicle_households","long_commute","veteran","medicaid_caseload","disproportionate_percentage","cms_caseload","percent_of_service_area_under_public","percent_of_service_area_under_private","clabsi_rate","cauti_rate","ssi_colon_rate","ssi_hyster_rate","mrsa_rate","cdi_rate","PSI_03","PSI_04","PSI_06","PSI_08","PSI_09","PSI_10","PSI_11","PSI_12","PSI_13","PSI_14","PSI_15","PSI_90","hospital_wide_readmission_rate","heart_failure_readmission_rate","acute_myocardial_infarction_readmission_rate","copd_readmission_rate","hip_knee_replacement_readmission_rate","pneumonia_readmission_rate"
10089,"Non Teaching","Urban","Proprietary","Medium",1555.81316267478,8.922553753,1.035251616,1193.902562,13.80979815,20.79221224,1.8838773925104,4.33492034425929,24.4391502878698,0,94.5464392093149,87.9055507156715,8.63687823272688,2.72695899566094,0.730401626201028,20.0742618172602,13.81491479,2,3,3,2,2,2,2,1,3,2,58.1771894093686,82.32517841,17.55705964,18.27868544,19.75214709,16.68902506,0.504692294,6.7714945,51.26259655,4.946258302,4.84981211,14.1089068,7.332608302,21.3880241713972,0.3043,40.5786485991577,42.29968858,62.52338381,0.777604977,0.812083807,19.23076923,0,0.110778775,0.295410066,0.62,NA,0.23,0.09,2.35,1.54,7.04,3.73,4.85,1.93,0.98,0.93,14.9,21,NA,20.5,NA,16.6
10090,"Non Teaching","Urban","Nonprofit","Medium",1671.47235861835,5.573360796,1.425492243,981.3786866,55.66019178,2.653005524,2.18186524198617,5.42207941243975,42.5324802763277,0,93.953488372093,69.5779286633438,5.34243523540033,24.2462833715165,0.833352729739346,16.9738683824359,18.99784412,3,2,3,4,3,3,3,3,3,4,55.6841044803458,87.80974929,16.09618297,22.68588274,24.26848488,12.7104293,1.044956797,5.890171093,46.08133177,7.197614009,5.442405624,8.026333962,9.025245447,14.3906357585495,0.2177,32.7518935047051,39.50205181,60.96222332,0.50671396,0.657462196,0,17.96407186,0.113657351,0.456634457,0.33,169.48,0.23,0.08,3.29,1.5,8.77,4.55,5.02,2.24,1.09,0.97,14.4,20.8,13.5,18.8,3.9,17.7
10092,"Teaching","Rural","Governmental","Medium",2083.30626758138,4.882224881,8.528667237,1499.757829,NA,27.46195688,1.77222458025521,4.39721056451358,78.3141847105612,0,89.1004843184276,52.3874169137211,8.48558654781433,35.8689459637417,3.25805057472284,19.4103349790459,13.44011596,2,2,2,1,2,3,2,1,3,2,61.5666700093595,86.95399942,20.05971615,24.39360043,25.25445598,17.45446643,0.897146368,6.561252407,46.58149972,6.808894854,7.160691721,9.453148211,6.722111519,19.9204821558171,0.3391,33.8266384778013,39.04432319,65.9473111,1.56774916,0.9386888,25.17985612,5.050505051,0.081356484,0.429982033,0.26,178.84,0.28,0.1,2.14,NA,NA,4.4,NA,1.61,1.34,0.95,14,19.8,13.8,20.4,4.2,18.8
10099,"Non Teaching","Rural","Governmental","Small",2245.74181643132,0.158795036,5.76414104,2763.969268,56.26818375,106.8735644,1.64265671641791,5.55436720142603,24.8898153662895,0,66.116295764537,69.5223353487488,10.7658951462387,19.7117695050125,0,28.7153401797176,20.57635049,3,2,4,4,4,3,3,4,4,3,66.595225464191,84.23430663,19.29002766,23.37578191,23.9922516,25.66166036,0.587421491,9.779819563,51.0280088,6.870114854,5.026524753,6.116320339,6.553271353,25.8467023172906,0.3049,49.6434937611408,38.76695324,62.80309189,2.262443439,0,0,0,0.150875075,0.162337662,0.47,NA,0.29,0.09,2.48,NA,NA,3.57,NA,NA,1.09,0.97,14.2,19.6,NA,NA,NA,16.4
10100,"Teaching","Urban","Governmental","Medium",1904.55420092619,0.720360762,4.912586673,1470.359376,2.786501495,32.59313328,1.74373663646659,4.43647798742138,71.286334781156,0,94.27727784027,66.4892468400175,2.87447728036901,29.3834250177732,1.25285086184031,19.1695869955581,10.41328492,4,3,3,3,4,4,4,3,3,4,28.9841540905481,91.63047135,9.087344229,17.14626467,18.33844262,8.792813217,0.77172758,3.450829082,42.67976746,3.741317338,2.7150656,7.573512241,10.51882549,9.70230607966457,0.2304,32.4444444444444,36.71201004,70.69665615,1.549666822,1.049195617,54.42176871,8.849557522,0.0392881,0.105643474,0.38,183.56,0.28,0.08,2.01,1.43,9.48,4.53,4.45,1.81,0.86,0.95,14.6,21.9,14.4,18.7,3.3,17.1
10101,"Non Teaching","Urban","Proprietary","Small",1707.05962691539,9.952882565,1.014764956,1395.275,7.523913043,24.30066425,1.60910581395349,5.9055737704918,20.6490224763931,0,91.5367770191936,94.4451006640943,2.52447699293908,3.03042234296664,0,16.9207195203198,15.85144928,3,4,3,3,4,3,3,3,4,3,75.5234972677596,80.11277274,18.6484785,23.74522873,25.09132388,17.37793123,0.592217107,10.11107604,55.86696005,7.171878542,8.723406431,9.506705942,6.967471324,15.8688524590164,0.2226,36.5245901639344,45.49120799,60.23951373,0,0.580720093,0,NA,0,0.432525952,0.41,NA,0.24,0.09,2.49,NA,NA,3.52,NA,NA,1.07,0.94,15.3,21.9,NA,NA,NA,18.1
10103,"Teaching","Urban","Proprietary","Medium",1784.05452044092,7.129014815,0.616470709,1154.847008,10.36253076,14.72201477,1.98113581472291,5.72566371681416,43.1512097832362,0,93.2057020531283,86.1117529083967,7.33421321103666,6.09953590143682,0.454392478206147,16.0989690371452,26.92607995,3,3,4,3,3,3,3,2,4,3,64.6032632848708,86.37576498,19.80414494,24.44649413,25.51094454,15.82604998,0.976877597,8.218208438,48.96479553,8.036015202,8.913630372,6.989692544,7.890380601,14.4024117475445,0.2747,31.858407079646,44.09980917,57.63469855,0.415167451,0.473869483,0,27.77777778,0.069081049,0.089527118,0.69,139.65,0.31,0.09,2.06,2.19,7.73,4.16,6.81,1.86,1.11,1.11,14.3,19.1,14,19.8,4.4,17
10104,"Teaching","Urban","Proprietary","Large",1842.79092559266,1.790674358,0.560380173,1101.618907,5.868679535,26.19118077,2.09156373292868,5.19364758243981,61.194900311949,0,96.8738225581241,65.3941447346744,9.07822752161256,25.525817898993,0.00180984471996365,16.7876613613169,20.06442514,4,3,4,3,3,4,3,1,4,4,40.076200744952,89.92708162,12.51148623,20.41476267,21.45828894,10.19181019,1.075163443,5.166560384,41.92602966,5.572583661,4.620756944,7.247046448,7.212170517,10.370220513858,0.2097,30.7829253489784,34.03940753,71.43630806,0.265153524,1.624343495,15.43209877,4.291845494,0.067817875,0.232192613,0.45,202.77,0.18,0.08,3.75,2.52,6.92,4.01,4.41,1.65,1.47,0.95,15.1,20,14.2,20,4.4,16.5
10108,"Non Teaching","Urban","Governmental","Small",2245.07461543371,1.29245426,5.590921233,1540.85472,11.00343979,35.78932992,1.35290164319249,5.57346140163643,69.5541718555417,0,88.9422043973358,65.8977405231778,2.75926048152304,24.652571520765,6.69042747453413,17.4071615497543,12.14379658,4,5,4,4,4,4,4,4,4,4,50.0516224188791,88.70093122,13.69153433,21.9806757,23.22903983,11.22332946,0.54106406,3.580929518,43.5782583,6.269207647,5.549897146,6.029476138,11.29866493,13.9452152258983,0.1939,39.77232301672,38.50189853,67.19929056,4.106776181,1.50060024,NA,NA,0.319877167,0.831680635,0.34,NA,0.28,0.09,2.5,NA,NA,4.02,NA,NA,1.09,0.96,14.9,20.6,NA,17.6,NA,15.8
10112,"Non Teaching","Rural","Governmental","Small",2071.09029748765,2.400350287,4.359299494,2027.270284,26.07629141,45.19911567,2.02681865284974,6.98971344599559,42.8854561352375,0,80.0733994834851,56.0081395952108,18.5366022378122,25.455258166977,0,18.2353621360244,22.24873666,3,3,4,3,3,3,3,3,4,3,72.0728514513375,88.00049627,25.93232149,24.79124812,25.12809086,22.21571178,0.153475237,8.310400281,54.35895994,8.80526754,10.66241567,12.29096593,8.718828113,19.4709772226304,0.3262,44.8934606906686,50.14776136,54.46616187,0,0,0,NA,0.137665198,0,0.85,NA,0.28,0.09,2.49,NA,NA,3.51,NA,NA,1.08,1.07,14.5,20.3,NA,NA,NA,16
10113,"Teaching","Urban","Nonprofit","Large",1437.10228976469,0.848563789,4.903012091,1048.049682,33.9443559,38.57762247,2.02544372719618,6.25542688565013,64.9832205534467,0,92.9783271249577,56.848592528782,1.89100959251981,32.9273427194659,8.33305515923224,19.6106414579037,14.16156961,3,2,4,3,4,3,3,3,3,3,63.7200299000218,86.53658692,18.95561195,24.31911572,25.66942263,19.51270821,0.665065129,6.863753774,49.70934541,7.797855067,7.558368425,6.995824294,8.342278491,9.68693584606578,0.4168,27.9600193738717,42.40851677,58.46913241,1.065971811,0.95314538,20.83333333,0,0.069587485,0.163050028,0.52,201.25,0.33,0.09,2.59,1.17,12.54,4.36,7.7,1.61,1.41,1.22,14,18.7,15,19.1,3.9,16.4
10114,"Non Teaching","Urban","Governmental","Medium",1815.20429458434,6.684236943,4.126591759,1564.672557,NA,62.96163667,1.80675611222445,5.87139240506329,26.1240934730056,0,100,58.1068139690438,11.0239835321471,29.5746298311996,1.29457266760952,23.2926871334943,21.57839497,3,2,3,3,3,3,3,2,3,3,52.7210213361315,87.92879916,16.96997975,20.93767771,22.18929617,12.80869103,1.116961449,7.833529309,45.90828749,7.449956042,6.57719697,5.346238652,7.832898059,18.8185654008439,0.257,35.4767932489451,39.89538625,61.59074487,1.539554713,1.53042852,0,0,0.14740566,0.241421975,0.56,NA,0.23,0.1,2.85,1.49,7.09,5.85,5.61,1.91,0.92,1.05,13.4,18.4,NA,18.7,NA,17.3
10118,"Teaching","Rural","Proprietary","Small",1544.36862114344,4.339676079,7.499020927,1264.673018,136.8262941,70.70079506,1.40593452380952,3.70175913396482,26.6708558501948,0,92.3475638488361,58.6572570806509,17.2251731451416,24.1175697742075,0,19.4761661061559,16.40108692,1,1,2,1,3,3,2,2,3,1,86.2567030278316,84.71572863,25.90298564,26.59994653,27.38532246,22.78718539,0.297260658,10.56544028,54.23695486,10.90797845,12.37726363,12.76828768,6.01689124,31.1772665764547,0.514,47.7401894451962,51.74557656,49.80460111,0,0.265041081,0,0,0,0,0.57,NA,0.27,0.09,2.47,NA,NA,3.4,NA,1.97,1.06,0.97,14.6,19.3,NA,18,NA,17.5
10120,"Non Teaching","Rural","Governmental","Small",1856.63296258847,2.283385987,4.158313292,3115.041719,49.10669683,157.5813575,1.59411428571429,5.39258451472192,17.7069684335914,0,59.0649175916583,83.82502862341,13.6576797001208,2.5172916764692,0,25.7872598584429,29.78280543,4,5,5,5,5,5,4,5,5,4,74.3738765727981,82.5501103,20.57716128,21.06197922,21.73975229,41.60363911,0.074956769,11.61512475,59.00234279,8.861716873,7.187568262,8.490900632,6.787411695,34.0239912758997,0.407,58.2333696837514,46.93734119,52.9374369,0,0,0,NA,0,0,0.5,NA,0.24,0.09,NA,NA,NA,NA,NA,NA,NA,0.98,14.9,NA,NA,NA,NA,17.2
10125,"Non Teaching","Rural","Nonprofit","Small",2219.90005476451,5.677184075,6.618601691,2204.928419,14.36784501,61.90300667,1.09146373239437,4.40530759951749,24.8356164383562,0,76.7236624379481,77.5120646982377,5.94170867582176,15.1439900005794,1.40306439196404,33.0796823658269,1.408982262,4,5,3,4,4,4,4,4,5,3,64.7817278287462,75.77670921,21.7799535,19.29844703,21.96943967,23.11690413,1.832588664,5.317503316,51.61621378,4.68543892,5.781575309,9.531352335,6.457175915,9.04704463208685,0.2345,49.2159227985525,50.08107354,54.47137261,0,0,NA,NA,0,0,1.03,NA,0.24,0.09,NA,NA,NA,NA,NA,NA,NA,NA,13.6,20.8,NA,17.5,NA,15.2
10126,"Non Teaching","Rural","Governmental","Small",3383.42110741049,0.480019895,8.284115666,3421.40617,103.3659754,57.81682028,1.76464705882353,4.87221095334686,28.0120280654861,0,76.550572519084,65.0366978416843,14.0199292529179,20.9433729053979,0,35.3665695253955,18.98361495,3,2,4,4,4,3,3,4,4,3,65.5775988286969,87.03250644,22.18242604,25.16159868,25.79915467,20.64633821,0.446331399,4.244841073,48.35251389,7.535891009,6.233355921,8.134882282,7.661618472,20.2839756592292,0.2927,38.0324543610548,37.48130119,67.18135668,0,0,0,NA,0,0,0.51,NA,0.24,0.09,2.5,NA,NA,3.53,NA,NA,NA,1.05,14.7,21.3,NA,NA,NA,16.7
10129,"Non Teaching","Urban","Nonprofit","Small",3174.80890588717,1.008959578,8.672854466,2659.719115,NA,49.10225376,1.89605185185185,2.95678513731826,25.1818611242324,0,85.4999062089664,74.9778529435451,5.63313736543985,17.0653136828541,2.32369600816085,25.4411965578473,18.26377295,3,4,4,4,4,4,4,4,4,4,54.8787234042553,84.84140225,15.50458225,19.43361179,20.68198,17.70926707,0.424484006,5.470464402,48.07471153,4.726404641,4.322585587,9.605175184,9.264413422,15.064620355412,0.4118,28.7156704361874,39.6571905,61.94268657,1.531393568,0,100,0,0,0.141562854,0.46,NA,0.24,0.09,2.49,NA,NA,3.48,NA,NA,1.08,0.95,15.7,19.8,NA,NA,NA,17.7
10130,"Non Teaching","Urban","Nonprofit","Small",1873.55604075691,8.641082481,1.728782848,1287.890963,17.08921196,0.00495622,1.72779719626168,5.11255813953488,64.4246575342466,0,83.6912608972996,72.2266460390408,5.55125813350321,21.2375437957865,0.984552031669473,15.9949053857351,18.62437359,3,3,3,3,3,4,3,3,4,3,52.0620814479638,83.78062026,14.72966926,19.0954982,20.45320233,12.7149685,0.238478584,6.017835645,47.11431246,6.392411945,4.194974115,8.836192418,8.714912771,8.13953488372093,NA,31.5348837209302,40.19196877,63.48225805,1.189767995,0.494315373,0,NA,0.106666667,0.533333333,0.89,NA,0.24,0.09,2.48,NA,NA,3.54,NA,2.01,1.08,1.06,15.3,20.6,NA,19.8,NA,16.1
10131,"Non Teaching","Urban","Proprietary","Medium",2479.81679865611,2.181462769,0.821092734,1603.753839,7.575263771,45.44958009,1.72558028430161,4.78141135972461,52.4835129483674,0,95.8135401023629,67.4397524023693,12.3808088652934,20.0848508734308,0.0945878589064438,20.7029037676986,10.38436025,3,2,3,2,3,3,3,3,3,3,43.6471799901913,89.50930859,12.89237336,22.27959087,23.2677097,10.55135258,1.387701567,4.689575798,41.87784723,5.850769696,4.253207526,3.632239928,10.38928614,8.04360298336202,0.1535,35.697074010327,35.48891685,70.91212565,0.658978583,1.463210702,0,15.7480315,0.025023773,0.422208149,0.43,190.75,0.24,0.1,2.25,1.94,8.88,4.49,5.59,2.34,0.81,1.02,14.3,21.2,15.3,18.7,3.7,17.2
10139,"Non Teaching","Urban","Proprietary","Large",2687.38428478619,4.084161675,0.487991788,1511.69906,16.61745492,42.15232829,2.06321185510428,5.38346336651421,24.9193728645783,92.2501281394157,5.62275756022553,82.852199497536,7.21753696653793,8.79142521736614,1.1388383185599,23.5981243024437,27.79893374,3,2,4,2,3,3,3,2,3,3,47.1870689655172,89.52376937,14.64366275,22.92211753,23.95808707,11.54470251,1.122656004,5.998132507,42.8399602,6.355006221,6.150158192,6.697697264,7.058703845,13.1557707828894,0.2648,26.5088332884943,36.00864056,68.17265032,1.283697047,0.890868597,16.04278075,4.618937644,0.118015983,0.370907374,0.36,153.64,0.25,0.09,2.62,NA,NA,3.39,NA,1.87,0.82,0.91,14.3,20.5,14.2,19.3,4.6,17.4
10144,"Non Teaching","Urban","Proprietary","Medium",1771.47661677785,1.678972172,3.572031201,1115.279435,27.70139546,82.62602725,2.33749863130881,6.86626320161386,73.086400857121,0,86.6662478272706,68.2810937643164,7.57858841620091,24.1404174119503,0,17.3532197297017,14.82366381,3,2,3,3,3,4,3,2,3,3,63.3762964202074,87.02680028,18.60916837,24.9440397,26.39108396,17.19518734,0.789559111,6.523317199,48.00841093,8.120604405,7.091715508,6.346537917,8.564777288,10.7274237569716,0.2072,31.2092084964993,41.66080585,58.5826551,0.468018721,0.53352303,0,0,0.032622702,0.087353029,0.89,200.99,0.22,0.09,2.48,1.34,6.89,2.87,5.02,1.89,0.93,0.96,14.7,19.5,15.2,20.8,4.5,17.7
10148,"Non Teaching","Rural","Proprietary","Small",1273.25892098556,0,13.65268073,1534.673845,24.36104427,37.43575553,1.21203357142857,4.85360824742268,29.3150684931507,0,82.0518266779949,53.8498711340206,23.700984904271,22.4491439617084,0,18.4604927782498,0,3,4,5,4,5,3,4,3,4,4,65.1569620253165,87.88387449,15.50985909,18.79530465,19.56968156,26.29189419,0.06072367,5.922837945,56.82376014,7.565037375,7.422460797,9.166552179,5.773549005,21.7525773195876,0.2679,61.7525773195876,46.32557748,60.38586109,0,0,NA,NA,0,0,0.49,NA,0.24,0.09,NA,NA,NA,NA,NA,NA,1.1,NA,14.6,21.2,NA,18.7,NA,16.3
10149,"Non Teaching","Urban","Governmental","Medium",1692.27552357971,0.976028787,3.348901504,1016.485168,6.856291084,22.341831,1.5402908496732,5.93685886098337,55.5097471022129,0,92.0342642906295,71.0619027701811,3.22594591551108,22.8059344937422,2.90621682056562,14.8150266630917,21.02285865,4,3,3,3,3,4,3,3,3,4,57.2905198776758,88.77494259,16.40709068,25.20237363,26.42496485,13.34493252,1.273691466,5.675815646,43.8315639,8.547226112,6.22631025,4.410293101,9.709744567,27.652989034312,0.4596,39.7152458436505,41.58873637,63.41064233,2.102312544,1.720714758,10.47120419,3.597122302,0.071445923,0.296482971,0.68,NA,0.23,0.1,2.29,1.51,10.85,3.33,5.23,1.86,0.85,1.05,14.2,21.2,NA,18.4,NA,17.3
10158,"Non Teaching","Rural","Nonprofit","Small",1768.04540140296,2.831242925,9.670479187,1874.393982,33.1004579,63.77394636,1.1623,5.57220412595005,22.8962818003914,0,79.2918192918193,93.2044461616192,5.43807768894701,1.35747614943383,0,26.2252533125487,17.83010934,3,2,4,3,3,3,3,4,4,3,65.2342718109142,78.04746658,17.80002657,22.34697564,24.19682202,29.83866243,4.551339238,5.265475558,49.11609559,6.872007144,6.163893204,10.29985048,4.834216145,11.8349619978284,0.2629,49.5114006514658,41.8722263,56.12304749,0,0.516262261,200,NA,0,0.202552157,0.46,NA,0.24,0.09,2.44,NA,NA,3.42,NA,1.98,1.07,0.95,15.1,NA,NA,19.7,4.8,17.6
10164,"Non Teaching","Urban","Governmental","Small",1668.58043731579,3.282853599,2.431576438,1864.644161,45.3274718,46.06984074,1.3906441509434,5.08150470219436,20.8219178082192,0,79.9827437446074,68.1771509956831,8.53442660356319,23.2884224007537,0,18.6251970662828,19.214499,3,2,3,2,3,4,3,3,3,3,71.7522700017132,83.34612187,22.10979879,22.88409284,23.57949241,16.46571659,0.479336547,8.001090436,52.15229135,8.008991215,8.710579193,11.04644815,7.790849623,29.5367467781261,0.4347,45.141065830721,47.33279789,60.58318548,0,0,0,0,0,0,0.38,NA,0.36,0.11,2.4,1.55,8.31,3.3,5.14,1.9,1.7,0.94,15,20.6,NA,18.9,NA,16.7
10168,"Teaching","Urban","Proprietary","Small",3871.05910315322,0.104016893,1.835408133,2657.358274,34.34551469,86.70599354,2.96059077380952,2.30328467153285,32.1247449723113,0,95.1551442569407,64.4124802911354,12.9405420092133,22.6469776996513,0,38.4900966566313,9.561313696,5,5,4,5,5,4,4,4,5,5,66.8132956152758,87.98922434,18.41470606,26.85391406,28.19109954,14.4153244,0.799919948,6.338855959,44.34235723,9.231898323,7.319331074,4.75566119,12.03221471,1.27737226277372,NA,20.9489051094891,43.0678351,60.2703303,NA,NA,NA,NA,0,0.411296956,0.45,NA,0.24,0.1,3.84,1.47,7.56,3.11,5.57,1.99,1.03,0.93,13.7,NA,NA,NA,3.9,NA
10173,"Non Teaching","Urban","Nonprofit","Small",4630.66802380207,12.13824525,1.659338161,3388.279504,46.14153717,1.899202016,1.906,4.70250368188513,30.3688092729189,0,56.0721721027065,67.9242340219049,3.80389574379592,26.860356301123,1.41151393317621,36.1440651424992,15.64468711,5,5,5,5,4,5,5,2,5,5,65.8790259230165,82.93117372,15.82276995,20.39354989,22.15738516,18.3602146,2.227790619,6.446514172,50.42470489,5.714158345,3.694425598,14.50105177,6.026380116,10.6038291605302,0.1769,27.0986745213549,39.60835886,65.72909181,0,3.184713376,0,NA,0,0,0.55,NA,0.25,0.09,NA,NA,NA,NA,NA,NA,NA,0.99,14.4,NA,NA,NA,NA,NA
20001,"Teaching","Urban","Nonprofit","Large",3052.17499514231,2.229901623,3.198012175,1998.376661,NA,41.88556065,2.4095432132964,8.06108689730319,59.2183923752263,0,95.0677819440438,72.5592621618532,4.29291339365451,20.8704127433323,2.27741170115998,20.3954413740084,23.91795182,4,3,3,3,3,4,3,3,2,4,47.9799981980359,93.60256464,9.907021626,25.11995093,28.70759236,7.052902096,2.215535881,5.921004441,35.78816026,5.851892906,6.135732359,4.540297199,11.54160445,29.1473712884773,0.4927,58.9893761917734,38.29751799,62.96949264,0.81300813,1.815823606,25,24,0.090312481,0.165129391,0.23,186.9,0.18,0.1,3.22,1.43,8.78,2.38,4.95,1.97,1.17,0.83,12.2,18.9,13.2,17.6,4.9,16.6
20006,"Non Teaching","Rural","Proprietary","Small",3509.15373387644,1.426278047,0.773880458,2686.385635,5.725694741,71.5947841,2.02208991869919,5.57321225879682,56.8986301369863,0,79.7226502311248,69.9617468561749,10.3661158662673,19.6723242430701,0,18.1553971486762,7.073535699,3,3,3,3,3,3,2,4,3,3,36.0193069306931,93.9777194,10.88722881,19.52326431,23.72099951,7.368271886,0.852306986,7.37610617,43.78998444,5.144174498,4.065990886,19.96034682,14.25126845,41.4491108588725,0.3836,77.6579644343549,39.67004825,59.99184434,0,0,0,0,0.235821247,0.078607082,0.17,181.36,0.22,0.09,2.42,1.45,10.98,3.75,6.26,1.76,1.18,0.98,13.4,20.3,14.3,18.2,5.8,14.9
20008,"Non Teaching","Rural","Governmental","Small",5794.97751741609,0.697163638,0.964105153,6424.297788,65.62924282,150.1196235,1.43619579831933,6.3456128600134,47.0867579908676,0,77.9674166020171,77.9286508788743,5.73664176490738,16.3347073562183,0,27.4246358454718,14.40841006,3,4,3,4,4,3,3,4,3,4,35.4604221635884,95.46132597,7.636786363,25.7776452,28.40412703,6.480861977,1.315099709,5.040803192,36.69272122,4.243551051,8.4753446,2.074585937,7.748080593,27.1265907568654,0.3138,61.8218352310784,33.41906319,72.09782253,0,7.82778865,71.42857143,0,0,0.678334012,0.45,NA,0.24,0.09,2.48,NA,NA,3.41,NA,1.97,1.06,0.95,14.1,20.2,NA,19.1,4.4,16.9
20012,"Non Teaching","Urban","Nonprofit","Small",6204.44089169985,0.387119506,4.621222288,6230.252395,37.39507442,93.91604871,1.66154041811847,5.79502262443439,41.8234897821693,8.96155498281787,67.9338487972509,80.720089317977,4.74759854696052,9.85123011325508,4.68108202180739,26.4709533848677,17.01037438,4,4,4,4,4,4,4,4,4,4,49.6930650684931,93.8146247,9.480156588,26.65264954,30.25937339,12.88002225,1.197131274,6.873169161,37.92382433,5.688092848,7.662185787,4.05553236,14.34398214,32.3755656108597,0.4306,59.027149321267,39.84250055,64.7186889,0,1.823985408,31.74603175,0,0,0.119139811,1.16,NA,0.27,0.09,2.89,1.49,7.02,3.73,4.6,2.34,1.3,1.09,13.2,17.8,13.6,19.7,3.9,16.2
20017,"Non Teaching","Urban","Proprietary","Medium",2683.32718855743,2.582735467,0.475064335,1892.637087,37.57010439,23.35198042,2.3338053081147,6.58073770491803,65.2984110580028,0,92.8878777387606,79.2482682751351,5.33477922599428,15.4169524988706,0,19.8516119657055,13.54837154,3,3,3,3,3,4,3,3,4,3,48.8819779194527,93.59804984,10.15242352,25.36916852,28.93545615,6.8950196,2.163834073,5.899153508,35.95033864,5.95451568,6.202185931,4.568313636,12.11187132,26.1885245901639,0.3882,64.7404371584699,38.98927166,62.81354341,0.806191551,1.068832835,36.03603604,12.04819277,0.069376995,0.047881254,0.63,197.57,0.2,0.08,1.69,1.1,8.38,3.06,6.4,1.74,1.73,0.99,14.5,20.9,13.3,21.5,3.7,18
20024,"Non Teaching","Rural","Nonprofit","Small",4789.74434705285,1.253703307,2.057141262,6589.79416,15.49898656,72.15028902,1.90890041237113,5.97722095671982,75.3704221414593,0,66.0905044510386,73.0264474160912,5.30840899136444,15.6091665630255,6.0562473977062,23.4925050813008,11.81968321,4,3,3,3,3,4,4,3,3,4,47.9699957136734,93.45728777,11.44218611,17.63265714,21.38169344,12.07392896,0.117829797,8.730708996,45.80450012,3.515242543,5.217116916,5.623237624,10.83665236,22.589217919514,0.0818,64.5026575550494,41.53609203,59.84448595,0,1.628664495,113.2075472,166.6666667,0,0.069642733,0.33,NA,0.27,0.11,2.32,1.52,8.68,4.48,6.9,1.91,1.63,1.05,15.8,20.9,NA,20.3,4.3,17.9
30002,"Teaching","Rural","Nonprofit","Large",2242.20941099275,1.426078013,6.946411892,1552.001558,31.13506612,0,2.91733950790861,6.56128506196999,56.6835428929081,0,95.5703956921588,61.6840673520706,3.44253398156955,22.0805151871313,12.7928834792286,22.8344973629138,14.45288475,3,2,3,3,3,3,3,3,2,3,67.4125265538272,83.51800282,16.30526718,27.62512184,31.97423133,13.47013561,7.303306736,5.666302497,41.64335735,7.497897011,7.393605246,7.015261659,7.176065591,37.1461187214612,0.5361,47.6712328767123,40.82282029,56.37688086,2.482066388,0.337516492,28.51711027,0,0.091076943,0.43956044,0.46,189.11,0.23,0.08,2.24,3.53,15.87,3.18,7.46,1.46,1.33,1.32,15,20.1,12.5,17.9,NA,16.5
30006,"Teaching","Rural","Nonprofit","Large",3140.03106794954,1.087083274,10.57415185,1699.388232,36.83790418,30.56786273,2.10407271258332,4.51420308656991,75.9673290536437,0,91.3590854751943,71.7892526624352,8.04132745461231,19.7295467588567,0.439838759007949,17.422539680639,15.19932082,3,2,2,2,3,3,2,2,1,3,55.0716515130954,90.62784328,14.23336899,25.01187053,27.15603992,8.551621167,3.477838988,6.271692857,46.72298304,5.840026555,7.381706815,4.891095402,11.50238708,28.5791507878591,0.3876,44.9822968188329,47.21508841,61.97408111,1.20144173,1.272714417,22.80130293,5.917159763,0.030612495,0.329526253,0.61,139.39,0.24,0.09,2.74,2.4,8.83,2.47,5.65,2.19,0.68,1,13.9,21.4,15.6,17.4,4.1,17.7
30007,"Teaching","Urban","Nonprofit","Small",3722.07419469747,1.753139427,5.322801058,2917.824607,58.92268073,8.246952335,1.66385472440945,4.42092238470191,52.2405920327507,0,79.8963168364579,76.1685902765742,5.68878105070564,18.1274913508853,0.0151373218348189,23.1961223347412,12.04132634,3,2,2,3,2,3,2,4,3,3,44.9459601259182,90.70765581,15.29011608,24.08584784,26.80289154,10.35445053,2.062821084,5.32121067,50.03714204,4.364709188,5.008418049,6.727158782,10.59797613,19.9775028121485,0.2423,52.5084364454443,50.44995846,54.65684323,2.680965147,0,37.97468354,NA,0,0.639795266,0.25,198.62,0.25,0.09,2.82,1.51,7.35,3.07,4.86,1.82,0.91,0.82,12.7,16.7,12.8,18.3,NA,14.8
